Id,Action
1,0.869523566475122
2,0.995066666666667
3,0.992966666666667
4,0.991958333333333
5,0.998666666666667
6,1
7,0.943012217412218
8,0.9966
9,0.871428571428572
10,0.970165498808731
11,0.863532191211711
12,0.997793495943602
13,0.951099509803921
14,0.929892379679145
15,0.928585714285715
16,0.884520168067227
17,0.885882575757576
18,0.980350665813577
19,0.997033333333333
20,0.982047385620915
21,0.997878529784915
22,0.989533333333333
23,0.832992670401494
24,0.968348559980371
25,0.9846
26,0.945766666666667
27,0.912084306987399
28,0.992725396825397
29,0.944059265135736
30,0.936442857142857
31,0.992533676776973
32,0.973266666666667
33,0.985766666666667
34,0.998928808446455
35,0.956338193534342
36,0.9932
37,0.991733333333333
38,0.9428
39,0.928347867608684
40,0.988312056737589
41,0.900266666666667
42,0.9827
43,0.994328236275449
44,0.985869034610355
45,0.966154134289699
46,0.980441900988214
47,0.9984
48,0.984928236275449
49,0.990677296543034
50,0.70348253968254
51,0.92329723226439
52,0.994709778646641
53,0.988853124854283
54,1
55,0.910661904761905
56,0.920704472624454
57,0.957852661339542
58,0.984964285714286
59,0.987127674453207
60,0.922166666666667
61,0.9985
62,0.951173885471254
63,0.963080225713151
64,0.982862337662338
65,0.982038095238095
66,0.973425641025641
67,0.931853246753247
68,1
69,0.974511077388412
70,0.872039198713742
71,0.963723683481326
72,0.964
73,0.997
74,0.992689925930613
75,0.9976
76,0.9895
77,0.979716666666667
78,0.731562147112147
79,0.973766666666667
80,0.954608284896085
81,0.9484
82,0.96554895814746
83,0.8987
84,0.978079487179487
85,0.999021096345515
86,0.92852688185164
87,0.9824
88,0.99326739564408
89,0.980108971145813
90,0.972352380952381
91,0.987115151515152
92,0.57082380952381
93,0.9996
94,0.952615887399176
95,0.991443296431708
96,0.918719270435447
97,0.526671916812954
98,0.969421212121212
99,0.9948
100,0.977866666666667
101,0.967903140965236
102,0.850261904761905
103,0.99758111193091
104,0.973544444444445
105,0.621533333333333
106,0.974961904761905
107,0.9676
108,0.97605258816832
109,0.994933333333333
110,0.97328527452646
111,0.81865630615888
112,0.978733333333333
113,0.976127225272338
114,0.963733333333333
115,0.952389705882353
116,0.947239157812645
117,0.99324679415355
118,0.988766666666667
119,0.995266666666667
120,0.950960052910053
121,0.976383333333333
122,0.993283222744295
123,0.971433333333333
124,0.8304
125,0.996
126,0.954570344713705
127,0.864383333333333
128,0.897718975468975
129,0.919693259518259
130,0.884880952380953
131,1
132,1
133,0.986832220838068
134,0.9797
135,0.9975
136,0.989339967150612
137,0.993181161146988
138,0.978119704597495
139,0.855440830721003
140,1
141,0.941348886244569
142,0.918552380952381
143,0.988514610920994
144,0.962633333333333
145,1
146,0.648937814146638
147,0.943234401577715
148,0.956830050505051
149,0.993616666666667
150,0.9995
151,0.993433333333333
152,0.997428571428571
153,0.988452941176471
154,0.975144618610146
155,0.951049783549783
156,0.931502096528971
157,0.835205739260146
158,0.9749
159,0.988366666666667
160,0.915333333333333
161,0.860137950937951
162,0.988788888888889
163,0.984333333333333
164,0.900980915313695
165,0.992405452230984
166,0.969964285714286
167,0.979733858723558
168,0.95660493939757
169,0.8839
170,0.957633333333333
171,0.991366666666667
172,0.993066666666667
173,0.998
174,0.983053174603174
