Id,Action
1,0.00821950942038015
2,0.00921617876066189
3,0.00863537910927724
4,0.0094534788306354
5,0.00861225821511695
6,0.0305078511887654
7,0.00868369071925427
8,0.0172534174176987
9,0.000354401249288166
10,0.00859665868301497
11,0.0085522950644282
12,0.00838075256237286
13,0.00743540134889011
14,0.0119765643774163
15,0.00820762346237492
16,0.00787970960459124
17,0.00717327958972718
18,0.00886909135633687
19,0.0084658244219227
20,0.000134269048011314
21,0.00841579502881888
22,0.0578269245628357
23,0.00898994324139937
24,0.00823136173523813
25,0.00858400487903314
26,1
27,0.588353715833802
28,0.00854416492929123
29,0.00894753095458707
30,0.0093446418542032
31,0.00874829798603301
32,0.00818530494667337
33,0.0088873835129851
34,0.00961343191163912
35,0.00853176085838482
36,0.00950960910960657
37,0.00828363323357033
38,0.808500988539464
39,0.0077060321993081
40,0.00882801118570235
41,0.00035774739441509
42,0.0370177101173836
43,0.00709583947866597
44,0.00900554467109262
45,0.00828241641772512
46,0.059175675806269
47,0.00956336641414865
48,0.00709286775533624
49,0.00943054765878967
50,1
51,0.672019074062943
52,0.00832036137520528
53,0.00864142905523811
54,0.114326661278447
55,0.00731238400457454
56,0.00901454590171581
57,0.00858342722410496
58,0.00910906567985932
59,0.00899603125563681
60,0.00923643009774834
61,0.00927981512539114
62,0.00794800638640676
63,0.00717431198460337
64,0.0145195380300032
65,0.00784216528295956
66,0.462455282253321
67,1
68,0.0117093932975394
69,0.00865671571700224
70,0.00713175240169633
71,0.000132713955105373
72,0.00905779286807572
73,0.0146310372502567
74,0.00867253623942259
75,0.0089825532628441
76,0.0151201954996509
77,0.00783305837837629
78,0.0092114279352273
79,0.00888893472400661
80,0.668694860223028
81,0.0185654874701685
82,0.00874621108627613
83,0.0191536266869439
84,0.0087994630830781
85,0.00907155121509232
86,0.00752420437163868
87,0.00913257990255421
88,0.00902193980923449
89,0.00992401190430768
90,0.00806534804259885
91,0.00846141747326436
92,0.00097478311942778
93,0.0188062135223706
94,0.00848952051655541
95,0.00846349604315132
96,0.00745764172603659
97,0.00891484585509424
98,0.00863552703556694
99,0.0125144533969938
100,0.00828231232863802
101,0.0086042939862852
102,0.410715996127436
103,0.00876368179938719
104,0.000362387686932889
105,0.00781253282812289
106,0.00838776079175929
107,0.0132814863512865
108,0.00862445421412467
109,0.00960518443100434
110,0.00865656669615759
111,0.00969033156495606
112,0.00648483195950614
113,0.00874026860674464
114,0.00814296148738995
115,0.00919127746862649
116,0.00860488204113875
117,0.0082918164027081
118,0.00955457894514082
119,0.00819454207567346
120,0.00891334277170676
121,0.00915070059421432
122,0.000139835682357076
123,0.00869247735434715
124,0.0219763466158948
125,0.00849463195780704
126,0.00857480860826818
127,0.00790978655922632
128,0.0090490271025305
129,0.0073638090591639
