Id,Action
1,0.976640697633824
2,0.976616066669388
3,0.97660856734086
4,0.976668049740185
5,0.97651319799492
6,0.976820524611991
7,0.976623623143122
8,0.976935672690537
9,0.976626352374375
10,0.976466980642762
11,0.976485539780553
12,0.976497130302308
13,0.977186647582534
14,0.976361436524774
15,0.976591268185124
16,0.976444714357941
17,0.978765641600777
18,0.976454578324066
19,0.976453097630387
20,0.978908704987945
21,0.976505765688376
22,0.976496392226206
23,0.976438109380885
24,0.976251326433161
25,0.97659733375488
26,0.976745519949317
27,0.981679273483275
28,0.976663462069992
29,0.976665537064058
30,0.976500766304024
31,0.976467770092885
32,0.976606172039781
33,0.97655402897244
34,0.976580098637246
35,0.976516362344047
36,0.977069261382564
37,0.976607493875185
38,0.980971672555905
39,0.976566422547281
40,0.976473884800461
41,0.976649082290787
42,0.976827821208178
43,0.976652625968773
44,0.976545439959728
45,0.976536371579588
46,0.976493439703413
47,0.976593045471836
48,0.976650678688577
49,0.976996585597656
50,0.975797471668197
51,0.978926034636949
52,0.976483442896648
53,0.976474536430578
54,0.976800863405615
55,0.976809054512958
56,0.977011231859733
57,0.976563503049485
58,0.97659416192314
59,0.976537907156632
60,0.976572781092786
61,0.976697263186309
62,0.976453258899803
63,0.976553742599851
64,0.977272445634727
65,0.976607474696471
66,0.978056649020879
67,0.976326232099896
68,0.977045443279956
69,0.976439371104807
70,0.976780281008171
71,0.97653674531632
72,0.976493170297874
73,0.97675943281696
74,0.976514891459887
75,0.976646799854592
76,0.976517805154239
77,0.976616222955798
78,0.976519487755236
79,0.976800741715587
80,0.978919600459707
81,0.975551897118972
82,0.976484149855634
83,0.976546614877374
84,0.976606138605939
85,0.977202602077196
86,0.976499113208807
87,0.976546528791256
88,0.976571687640907
89,0.976540100686561
90,0.976577570711079
91,0.97678290763988
92,0.981892690212945
93,0.976982845939315
94,0.97644757721728
95,0.976493793180505
96,0.97691194083865
97,0.976490509515843
98,0.976499948867388
99,0.976579421220417
100,0.976446414513224
101,0.976468556253605
102,0.977400972703374
103,0.976484980109663
104,0.976564489446174
105,0.976497321835694
106,0.976472520874378
107,0.97658467467301
108,0.976477589014174
109,0.976606301425844
110,0.976505332805467
111,0.976513466146051
112,0.977231244795039
113,0.976459869572391
114,0.976517624896471
115,0.976640872102828
116,0.976611632685731
117,0.976497406897019
118,0.976549091815415
119,0.976505433448343
120,0.97645106541084
121,0.976899701276616
122,0.977817642015949
123,0.976557008934527
124,0.976609340354936
125,0.976556676725786
126,0.976452496047288
127,0.976410789257314
128,0.976549928435727
129,0.97702544566048
130,0.976951951137326
131,0.976601746937387
132,0.97645532378283
133,0.976506803607934
134,0.97674141197948
135,0.976601795614211
136,0.9764708789255
137,0.976476239088432
138,0.97666506742488
139,0.976449884267732
140,0.976734474791737
141,0.976471648904531
142,0.981313270664224
143,0.978341740651818
144,0.996855740120833
145,0.976579156745545
146,0.983235606862119
147,0.976392574645122
148,0.976535094091656
149,0.976645702082512
150,0.976886922363694
151,0.976602783991021
152,0.976567861295801
